SIGNED_HIGHWAY_RDBD_ID,FISCAL_YEAR,RESPONSIBLE_DISTRICT,BEG_REF_MARKER_NBR,BEG_REF_MARKER_DISP,END_REF_MARKER_NBR,END_REF_MARKER_DISP,DISTRESS_SCORE,CONDITION_SCORE,RIDE_SCORE,ACP_PATCHING_PCT,ACP_FAILURE_QTY,ACP_BLOCK_CRACKING_PCT,ACP_ALLIGATOR_CRACKING_PCT,ACP_LONGITUDE_CRACKING_PCT,ACP_TRANSVERSE_CRACKING_QTY,ACP_RAVELING_CODE,ACP_FLUSHING_CODE,ACP_RUT_AUTO_SHALLOW_AVG_PCT,ACP_RUT_AUTO_DEEP_AVG_PCT,ACP_RUT_AUTO_SEVERE_AVG_PCT,ACP_RUT_AUTO_FAILURE_AVG_PCT,IRI_LEFT_SCORE,IRI_RIGHT_SCORE,secionID,COUNTY_NBR,RESPONSIBLE_MAINT_SECT_ID,PMIS_HIGHWAY_SYSTEM,PVMNT_TYPE_BROAD_CODE,CURRENT_18KIP_MEAS,AADT_CURRENT
BS0035CK,2009,12,0000,0,0492,0,88,88,3.9,0,0,0,4,64,1,0,0,0,0,0,0,85,96,11,20,2,5,1,995,7200
BS0035CK,2009,12,0492,0,0492,0.5,69,69,3.5,0,0,0,6,123,0,0,0,0,0,0,0,110,116,12,20,2,5,1,995,7200
BS0035CK,2009,12,0492,0.5,0492,1,62,62,3.5,0,0,0,22,49,0,0,0,0,0,0,0,108,109,13,20,2,5,1,995,7200
BS0035CK,2009,12,0492,1,0492,1.5,80,80,3.5,0,0,0,8,42,0,0,0,0,0,0,0,107,111,14,20,2,5,1,1567,15100
BS0035CK,2009,12,0492,1.5,0494,0,42,35,2.9,0,2,0,27,28,0,0,0,0,0,0,0,157,162,15,20,2,5,1,1623,16000
BS0035CK,2009,12,0494,0,0494,0.5,78,66,2.9,0,0,0,6,81,2,0,0,1,0,0,0,158,165,16,20,2,5,1,1623,16000
BS0035CK,2009,12,0494,0.5,0494,1,85,85,3.9,0,0,0,1,103,2,0,0,0,0,0,0,84,92,17,20,2,5,1,1484,14300
BS0035CK,2009,12,0494,1,0494,1.5,93,93,3.6,0,0,0,1,63,3,0,0,0,0,0,0,95,111,18,20,2,5,1,1484,14300
BS0035CK,2009,12,0494,1.5,0494,1.9,83,83,4,0,0,0,4,78,3,0,0,0,0,0,0,91,78,19,20,2,5,1,943,6500
BS0035EK,2009,12,0000,0,0000,0.5,72,35,2.3,0,0,0,11,5,0,0,0,8,1,0,0,150,245,20,20,2,5,1,5262,12000
BS0035EK,2009,12,0000,0.5,0000,1,98,96,3.2,0,0,0,2,5,0,0,0,6,3,0,0,112,151,21,20,2,5,1,4821,10400
BS0035EK,2009,12,0000,1,0532,0,100,100,4.6,0,0,0,0,4,0,0,0,0,0,0,0,55,58,22,20,2,5,1,4707,10000
BS0035EK,2009,12,0532,0,0532,0.6,74,74,4.2,0,0,0,11,4,0,0,0,0,0,0,0,70,81,23,20,2,5,1,4707,10000
BS0035EK,2009,12,0532,0.6,0532,1,100,100,3.3,0,0,0,0,0,0,0,0,0,0,0,0,124,135,24,20,2,5,1,4707,10000
BS0146DK,2009,12,0000,0,0476,0,100,22,1.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,253,242,25,102,6,5,2,1912,15900
BS0146DK,2009,12,0476,0,0476,0.5,90,81,3,0,0,0,2,103,2,0,0,0,0,0,0,141,142,26,102,6,5,1,1800,15900
BS0146DK,2009,12,0476,0.5,0476,1,21,11,2.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,201,183,27,102,6,5,3,1912,15900
BS0146DK,2009,12,0476,1,0476,1.5,67,25,2.1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,199,219,28,102,6,5,3,928,5400
BS0146DK,2009,12,0476,1.5,0478,0,54,39,2.7,1,0,0,53,9,0,0,0,1,0,0,0,151,188,29,102,6,5,1,866,5300
BS0146DK,2009,12,0478,0,0478,0.5,57,37,2.6,0,0,0,37,17,0,0,0,3,1,0,0,163,178,30,102,6,5,1,866,5300
BS0146DK,2009,12,0478,0.5,0478,1,48,41,2.9,9,0,0,41,5,0,0,0,1,0,0,0,139,154,31,102,6,5,1,866,5300
BS0146DK,2009,12,0478,1,0478,1.2,48,34,2.2,24,0,0,16,0,0,0,0,2,0,0,0,190,212,32,102,6,5,1,436,2400
BS0146EK,2009,12,0484,0,0484,0.5,96,96,3.3,0,0,0,3,37,1,0,0,0,0,0,0,121,130,33,102,9,5,1,362,1150
BS0146EK,2009,12,0484,0.5,0484,0.9,66,66,3.6,0,0,0,18,3,0,0,0,1,0,0,0,109,98,34,102,9,5,1,362,1150
BS0146EL,2009,12,0484,0.9,0484,1.4,100,84,2.9,0,0,0,0,2,0,0,0,0,0,0,0,159,149,35,102,9,5,1,1975,9250
BS0146EL,2009,12,0484,1.4,0486,0,100,100,3.8,0,0,0,0,19,0,0,0,0,0,0,0,93,92,36,102,9,5,1,1975,9250
BS0146EL,2009,12,0486,0,0486,0.5,100,100,3.6,0,0,0,0,17,0,0,0,0,0,0,0,108,101,37,102,9,5,1,1975,9250
BS0146EL,2009,12,0486,0.5,0486,1,100,100,4.1,0,0,0,0,17,0,0,0,0,0,0,0,72,86,38,102,9,5,1,1426,5250
BS0146EL,2009,12,0486,1,0486,1.2,100,100,3.5,0,0,0,0,24,0,0,0,0,0,0,0,89,130,39,102,9,5,1,1426,5250
BS0146EL,2009,12,0486,1.2,0486,1.7,99,99,3.8,0,0,0,2,15,0,0,0,0,0,0,0,92,99,40,102,9,5,1,1779,7800
BS0146EL,2009,12,0486,1.7,0486,2.2,90,90,4.2,0,1,0,0,19,0,0,0,0,0,0,0,80,73,41,102,9,5,1,1779,7800
BS0146EL,2009,12,0486,2.2,0486,2.7,98,98,4.1,0,0,0,2,42,0,0,0,0,0,0,0,88,69,42,102,9,5,1,1779,7800
BS0146EL,2009,12,0486,2.7,0488,0,100,100,4.7,0,0,0,0,31,0,0,0,0,0,0,0,63,44,43,102,9,5,1,1899,8600
BS0146EL,2009,12,0488,0,0488,0.5,100,100,4.3,0,0,0,0,21,0,0,0,0,0,0,0,72,63,44,102,9,5,1,1899,8600
BS0146EL,2009,12,0488,0.5,0488,0.8,100,100,3.4,0,0,0,0,9,0,0,0,0,0,0,0,116,116,45,102,9,5,1,1899,8600
BS0146EL,2009,12,0488,0.8,0488,1,100,100,4.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,79,65,46,102,9,5,2,2552,8600
BS0146EL,2009,12,0488,1,0488,1.4,100,100,3.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,96,89,47,102,9,5,2,2552,8600
BS0146ER,2009,12,0484,0.9,0484,1.4,100,100,3.7,0,0,0,0,21,0,0,0,0,0,0,0,108,87,48,102,9,5,1,1975,9250
BS0146ER,2009,12,0484,1.4,0486,0,98,98,3.5,0,0,0,1,46,0,0,0,0,0,0,0,106,112,49,102,9,5,1,1975,9250
BS0146ER,2009,12,0486,0,0486,0.5,99,99,3.7,0,0,0,0,36,0,0,0,0,0,0,0,95,102,50,102,9,5,1,1975,9250
BS0146ER,2009,12,0486,0.5,0486,1,99,99,3.8,0,0,0,0,45,0,0,0,0,0,0,0,80,106,51,102,9,5,1,1426,5250
BS0146ER,2009,12,0486,1,0486,1.2,95,95,3.5,1,0,0,2,60,0,0,0,0,0,0,0,110,114,52,102,9,5,1,1426,5250
BS0146ER,2009,12,0486,1.2,0486,1.7,100,100,3.9,0,0,0,1,3,0,0,0,0,0,0,0,80,92,53,102,9,5,1,1779,7800
BS0146ER,2009,12,0486,1.7,0486,2.2,99,99,4.1,0,0,0,2,0,0,0,0,0,0,0,0,81,75,54,102,9,5,1,1779,7800
BS0146ER,2009,12,0486,2.2,0486,2.7,89,89,3.8,0,0,0,5,0,0,0,0,0,0,0,0,108,94,55,102,9,5,1,1779,7800
BS0146ER,2009,12,0486,2.7,0488,0,89,64,2.7,0,0,0,5,0,0,0,0,0,0,0,0,166,164,56,102,9,5,1,1899,8600
BS0146ER,2009,12,0488,0,0488,0.5,100,84,2.9,0,0,0,0,6,0,0,0,0,0,0,0,152,141,57,102,9,5,1,1899,8600
BS0146ER,2009,12,0488,0.5,0488,0.8,100,99,3.2,0,0,0,0,10,0,0,0,0,0,0,0,127,129,58,102,9,5,1,1899,8600
BS0146ER,2009,12,0488,0.8,0488,1,100,100,3.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,106,102,59,102,9,5,2,2552,8600
BS0146ER,2009,12,0488,1,0488,1.4,100,99,3.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,128,133,60,102,9,5,2,2552,8600
BS0288BK,2009,12,0000,0,0504,0,100,100,3.8,0,0,0,0,12,0,0,0,1,0,0,0,80,104,61,20,2,5,1,578,4200
BS0288BK,2009,12,0504,0,0504,0.5,100,100,3.9,0,0,0,0,35,1,0,0,0,0,0,0,77,100,62,20,2,5,1,578,4200
BS0288BK,2009,12,0504,0.5,0504,1,100,100,4.2,0,0,0,0,6,1,0,0,0,0,0,0,56,87,63,20,2,5,1,578,4200
BS0288BK,2009,12,0504,1,0504,1.5,100,100,4.1,0,0,0,0,15,0,0,0,0,0,0,0,67,94,64,20,2,5,1,578,4200
BS0288BK,2009,12,0504,1.5,0506,0,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0,89,78,65,20,2,5,1,6625,11400
BS0288BK,2009,12,0506,0,0506,0.5,100,100,4.2,0,0,0,0,0,1,0,0,0,0,0,0,64,82,66,20,2,5,1,6625,11400
BS0288BK,2009,12,0506,0.5,0506,1,100,100,4.3,0,0,0,0,0,1,0,0,0,0,0,0,60,80,67,20,2,5,1,6625,11400
BS0288BK,2009,12,0506,1,0506,1.5,100,100,4.1,0,0,0,0,0,0,0,0,0,0,0,0,67,90,68,20,2,5,1,6625,11400
BS0288BK,2009,12,0506,1.5,0508,0,100,100,4.1,0,0,0,0,0,0,0,0,0,0,0,0,62,90,69,20,2,5,1,6625,11400
BS0288BK,2009,12,0508,0,0508,0.5,100,100,4.3,0,0,0,0,0,0,0,0,0,0,0,0,59,80,70,20,2,5,1,6625,11400
BS0288BK,2009,12,0508,0.5,0508,1,100,100,4.5,0,0,0,0,0,0,0,0,0,0,0,0,48,74,71,20,2,5,1,6625,11400
BS0288BK,2009,12,0508,1,0508,1.5,100,100,4.3,0,0,0,0,0,0,0,0,0,0,0,0,58,76,72,20,2,5,1,6625,11400
BS0288BK,2009,12,0508,1.5,0510,0,100,100,3.5,0,0,0,0,0,0,0,0,0,0,0,0,113,114,73,20,2,5,1,6625,11400
BS0288BK,2009,12,0510,0,0510,0.5,74,74,3.3,0,0,0,11,29,0,0,0,0,0,0,0,71,176,74,20,2,5,1,14904,20000
BS0288BK,2009,12,0510,0.5,0510,1,74,74,3.9,0,0,0,11,33,0,0,0,0,0,0,0,77,100,75,20,2,5,1,14904,20000
BS0288BK,2009,12,0510,1,0510,1.5,62,62,3.7,0,0,0,24,12,0,0,0,0,0,0,0,90,105,76,20,2,5,1,14904,20000
BS0288BK,2009,12,0510,1.5,0512,0,63,57,3,0,0,0,18,47,3,0,0,0,0,0,0,157,152,77,20,2,5,1,14904,20000
BS0288BK,2009,12,0512,0,0512,0.5,90,38,2.2,0,0,0,3,61,3,0,0,0,0,0,0,176,235,78,20,2,5,1,2710,5300
BS0288BK,2009,12,0512,0.5,0512,1.1,93,35,2.1,0,0,0,0,63,3,0,0,0,0,0,0,234,203,79,20,2,5,1,2710,5300
BS0288BK,2009,12,0520,1.6,0522,0,94,94,4.1,0,0,0,0,42,4,0,0,0,0,0,0,73,93,80,20,2,5,1,13160,19600
BS0288BK,2009,12,0522,0,0522,0.5,76,76,3.4,0,0,0,7,79,2,0,0,0,0,0,0,115,126,81,20,2,5,1,13160,19600
BS0288BK,2009,12,0522,0.5,0522,0.9,100,59,2.5,0,0,0,0,11,0,0,0,1,0,0,0,172,198,82,20,2,5,1,9833,15700
BS0288BL,2009,12,0512,1.1,0512,1.5,0,0,3.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,97,103,83,20,2,5,1,4420,7200
BS0288BL,2009,12,0512,1.5,0514,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,77,85,84,20,2,5,1,4420,7200
BS0288BL,2009,12,0514,0,0514,0.5,0,0,3.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,90,99,85,20,2,5,1,4420,7200
BS0288BL,2009,12,0514,0.5,0514,1,0,0,3.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,82,91,86,20,2,5,1,4420,7200
BS0288BL,2009,12,0514,1,0514,1.5,0,0,3.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,89,93,87,20,2,5,1,4420,7200
BS0288BL,2009,12,0514,1.5,0516,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,68,99,88,20,2,5,1,4238,6950
BS0288BL,2009,12,0516,0,0516,0.5,98,98,3.9,0,0,0,0,44,0,0,0,0,0,0,0,75,108,89,20,2,5,1,4238,6950
BS0288BL,2009,12,0516,0.5,0516,1,91,91,4.2,0,0,0,0,96,0,0,0,0,0,0,0,54,91,90,20,2,5,1,4238,6950
BS0288BL,2009,12,0516,1,0516,1.5,91,91,4.3,0,0,0,0,97,0,0,0,0,0,0,0,56,87,91,20,2,5,1,4238,6950
BS0288BL,2009,12,0516,1.5,0518,0,95,95,3.4,0,0,0,0,41,4,0,0,0,0,0,0,110,130,92,20,2,5,1,4854,7750
BS0288BL,2009,12,0518,0,0518,0.5,100,100,4.3,0,0,0,0,31,0,0,0,0,0,0,0,60,73,93,20,2,5,1,4854,7750
BS0288BL,2009,12,0518,0.5,0518,1,99,99,4.3,0,0,0,0,33,1,0,0,0,0,0,0,62,80,94,20,2,5,1,4980,7900
BS0288BL,2009,12,0518,1,0518,1.5,100,100,4,0,0,0,0,24,2,0,0,0,0,0,0,74,89,95,20,2,5,1,4980,7900
BS0288BL,2009,12,0518,1.5,0520,0,94,94,4,0,0,0,0,22,5,0,0,0,0,0,0,66,93,96,20,2,5,1,4980,7900
BS0288BL,2009,12,0520,0,0520,0.5,94,94,3.9,0,0,0,0,18,5,0,0,0,0,0,0,75,95,97,20,2,5,1,6580,9800
BS0288BL,2009,12,0520,0.5,0520,1,94,94,4.1,0,0,0,0,19,5,0,0,0,0,0,0,72,86,98,20,2,5,1,6580,9800
BS0288BL,2009,12,0520,1,0520,1.6,94,94,3.7,0,0,0,0,12,5,0,0,0,0,0,0,95,112,99,20,2,5,1,6580,9800
BS0288BL,2009,12,0522,0.9,0522,1,97,97,3.8,0,0,0,0,56,0,0,0,0,0,0,0,109,81,100,20,2,5,1,4916,7850
BS0288BL,2009,12,0522,1,0522,1.5,94,94,4.4,0,0,0,0,61,3,0,0,0,0,0,0,55,70,101,20,2,5,1,4916,7850
BS0288BL,2009,12,0522,1.5,0524,0,39,39,3.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,105,114,102,20,2,5,3,6888,7850
BS0288BL,2009,12,0524,0,0524,0.2,27,19,2.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,158,168,103,20,2,5,3,6888,7850
BS0288BR,2009,12,0512,1.1,0512,1.5,90,90,3.6,0,0,0,1,41,5,0,0,0,0,0,0,95,117,104,20,2,5,1,4420,7200
BS0288BR,2009,12,0512,1.5,0514,0,88,88,4.2,0,0,0,0,76,5,0,0,0,0,0,0,60,84,105,20,2,5,1,4420,7200
BS0288BR,2009,12,0514,0,0514,0.5,91,91,4,0,0,0,0,55,5,0,0,0,0,0,0,64,101,106,20,2,5,1,4420,7200
BS0288BR,2009,12,0514,0.5,0514,1,88,88,4.2,0,0,0,0,76,5,0,0,0,0,0,0,55,95,107,20,2,5,1,4420,7200
BS0288BR,2009,12,0514,1,0514,1.5,89,89,4.1,0,0,0,0,84,4,0,0,0,0,0,0,61,100,108,20,2,5,1,4420,7200
BS0288BR,2009,12,0514,1.5,0516,0,94,94,4,0,0,0,0,63,3,0,0,0,0,0,0,66,102,109,20,2,5,1,4238,6950
BS0288BR,2009,12,0516,0,0516,0.5,88,88,3.6,0,0,0,0,108,3,0,0,0,0,0,0,96,127,110,20,2,5,1,4238,6950
BS0288BR,2009,12,0516,0.5,0516,1,82,82,3.8,0,0,0,0,147,4,0,0,0,0,0,0,70,111,111,20,2,5,1,4238,6950
BS0288BR,2009,12,0516,1,0516,1.5,81,81,4.1,0,0,0,0,165,4,0,0,0,0,0,0,62,96,112,20,2,5,1,4238,6950
BS0288BR,2009,12,0516,1.5,0518,0,90,81,3,0,0,0,0,93,3,0,0,0,0,0,0,130,152,113,20,2,5,1,4854,7750
BS0288BR,2009,12,0518,0,0518,0.5,91,91,4,0,0,0,0,91,2,0,0,0,0,0,0,69,101,114,20,2,5,1,4854,7750
BS0288BR,2009,12,0518,0.5,0518,1,93,93,4.4,0,0,0,0,82,2,0,0,0,0,0,0,58,70,115,20,2,5,1,4980,7900
BS0288BR,2009,12,0518,1,0518,1.5,86,86,4.3,0,0,0,0,125,3,0,0,0,0,0,0,59,79,116,20,2,5,1,4980,7900
BS0288BR,2009,12,0518,1.5,0520,0,88,88,4.4,0,0,0,0,105,3,0,0,0,0,0,0,49,83,117,20,2,5,1,4980,7900
BS0288BR,2009,12,0520,0,0520,0.5,88,88,4.2,0,0,0,0,121,2,0,0,0,0,0,0,55,90,118,20,2,5,1,6580,9800
BS0288BR,2009,12,0520,0.5,0520,1,97,97,3.9,0,0,0,0,52,0,0,0,0,0,0,0,69,106,119,20,2,5,1,6580,9800
BS0288BR,2009,12,0520,1,0520,1.6,82,82,3.8,15,0,0,0,99,0,0,0,0,0,0,0,76,112,120,20,2,5,1,6580,9800
BS0288BR,2009,12,0522,0.9,0522,1,89,89,3.4,0,0,0,0,96,3,0,0,0,0,0,0,122,113,121,20,2,5,1,4916,7850
BS0288BR,2009,12,0522,1,0522,1.5,87,87,3.9,0,0,0,0,97,4,0,0,0,0,0,0,78,100,122,20,2,5,1,4916,7850
BS0288BR,2009,12,0522,1.5,0524,0,33,33,3.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,88,92,123,20,2,5,3,6888,7850
BS0288BR,2009,12,0524,0,0524,0.2,23,17,2.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,157,177,124,20,2,5,3,6888,7850
BU0059LK,2009,12,0000,0,0434,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,125,170,5,5,1,522,1400
BU0059LK,2009,12,0434,0,0434,0.5,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,0,0,126,170,5,5,1,522,1400
BU0059LK,2009,12,0434,0.5,0434,1,0,0,0,0,0,0,1,27,2,0,0,NA,NA,NA,NA,0,0,127,170,5,5,1,686,2400
BU0059LK,2009,12,0434,1,0436,0,0,0,0,0,0,0,9,11,2,0,0,NA,NA,NA,NA,0,0,128,170,5,5,1,2038,10200
BU0090UK,2009,12,0000,0,0848,0,100,84,2.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,138,155,129,102,9,5,2,7762,9900
BU0090UK,2009,12,0848,0,0848,0.5,100,100,3.8,0,0,0,0,22,0,0,0,0,0,0,0,92,99,130,102,9,5,1,5695,9900
BU0090UK,2009,12,0848,0.5,0848,1,99,99,4.6,0,0,0,2,31,0,0,0,0,0,0,0,55,54,131,102,9,5,1,5695,9900
BU0090UK,2009,12,0848,1,0848,1.5,99,99,4.7,0,0,0,2,22,0,0,0,0,0,0,0,50,56,132,102,9,5,1,5695,9900
BU0090UK,2009,12,0848,1.5,0850,0,98,98,4.8,0,0,0,0,49,0,0,0,0,0,0,0,45,47,133,102,9,5,1,5695,9900
BU0090UK,2009,12,0850,0,0850,0.5,100,100,4.7,0,0,0,0,31,0,0,0,0,0,0,0,47,51,134,102,9,5,1,5695,9900
BU0090UK,2009,12,0850,0.5,0850,1,100,100,4.8,0,0,0,0,31,0,0,0,0,0,0,0,42,52,135,102,9,5,1,3257,4800
BU0090UK,2009,12,0850,1,0850,1.5,100,100,4.7,0,0,0,0,25,0,0,0,0,0,0,0,39,57,136,102,9,5,1,3257,4800
BU0090UK,2009,12,0850,1.5,0852,0,100,100,4.6,0,0,0,0,12,0,0,0,0,0,0,0,49,61,137,102,9,5,1,3257,4800
BU0090UK,2009,12,0852,0,0852,0.5,100,100,4.8,0,0,0,0,25,0,0,0,0,0,0,0,38,55,138,102,9,5,1,3257,4800
BU0090UK,2009,12,0852,0.5,0852,1,99,99,4.4,0,0,0,0,42,0,0,0,0,0,0,0,57,73,139,102,9,5,1,3257,4800
BU0090UK,2009,12,0852,1,0852,1.5,89,89,4.2,0,0,0,5,21,0,0,0,0,0,0,0,67,82,140,102,9,5,1,3257,4800
BU0090UK,2009,12,0852,1.5,0854,0,78,78,3.3,0,0,0,9,2,0,0,0,0,0,0,0,111,138,141,102,9,5,1,3257,4800
BU0090UK,2009,12,0854,0,0854,0.5,96,96,4.1,0,0,0,3,0,0,0,0,0,0,0,0,68,93,142,102,9,5,1,3257,4800
BU0090UK,2009,12,0854,0.5,0854,1,99,99,4.4,0,0,0,2,8,0,0,0,0,0,0,0,62,69,143,102,9,5,1,3257,4800
BU0090UK,2009,12,0854,1,0854,1.5,99,94,3.1,0,0,0,2,2,0,0,0,0,0,0,0,134,139,144,102,9,5,1,3257,4800
BU0090UK,2009,12,0854,1.5,0854,1.7,100,100,4,0,0,0,0,9,0,0,0,0,0,0,0,69,96,145,102,9,5,1,3257,4800
BU0290HK,2009,12,0000,0,0634,0,93,93,3.5,0,0,0,4,32,0,0,0,0,0,0,0,107,109,146,237,7,5,1,4042,8900
BU0290HK,2009,12,0634,0,0634,0.5,98,98,3.8,0,0,0,0,46,0,0,0,0,0,0,0,90,100,147,237,7,5,1,4042,8900
BU0290HK,2009,12,0634,0.5,0696,0,100,100,3.9,0,0,0,0,24,0,0,0,0,0,0,0,77,104,148,237,7,5,1,4260,9300
BU0290HK,2009,12,0696,0,0696,0.5,100,100,4.4,0,0,0,0,15,0,0,0,0,0,0,0,70,63,149,237,7,5,1,5218,11200
BU0290HK,2009,12,0696,0.5,0696,0.8,100,100,4.3,0,0,0,0,22,0,0,0,0,0,0,0,67,76,150,237,7,5,1,5826,12300
BU0290HK,2009,12,0696,0.8,0696,1.3,100,100,4.8,0,0,0,0,0,0,0,0,0,0,0,0,45,41,151,237,7,5,1,4397,9600
BU0290HK,2009,12,0696,1.3,0696,1.8,100,100,4.2,0,0,0,0,2,0,0,0,0,0,0,0,81,72,152,237,7,5,1,4397,9600
BU0290HK,2009,12,0696,1.8,0698,0,100,100,4.1,0,0,0,0,0,0,0,0,0,0,0,0,79,79,153,237,7,5,1,4397,9600
BU0290HK,2009,12,0698,0,0698,0.5,100,100,4.1,0,0,0,0,0,0,0,0,0,0,0,0,75,81,154,237,7,5,1,4397,9600
BU0290HK,2009,12,0698,0.5,0698,0.7,100,100,4.6,0,0,0,0,0,0,0,0,0,0,0,0,47,67,155,237,7,5,1,4397,9600
BU0290HK,2009,12,0698,0.7,0698,1.2,96,96,4.7,0,0,0,3,36,0,0,0,0,0,0,0,40,66,156,237,7,5,1,2025,4700
BU0290HK,2009,12,0698,1.2,0700,0,96,96,4.8,0,0,0,3,20,0,0,0,0,0,0,0,38,58,157,237,7,5,1,2025,4700
BU0290HK,2009,12,0700,0,0700,0.5,96,96,4.7,0,0,0,3,11,0,0,0,0,0,0,0,44,63,158,237,7,5,1,2025,4700
BU0290HK,2009,12,0700,0.5,0700,1,100,100,4.7,0,0,0,0,21,0,0,0,0,0,0,0,42,59,159,237,7,5,1,2025,4700
BU0290HK,2009,12,0700,1,0700,1.5,98,98,4.5,0,0,0,0,49,0,0,0,0,0,0,0,58,65,160,237,7,5,1,2025,4700
BU0290HK,2009,12,0700,1.5,0702,0,99,99,4.7,0,0,0,2,33,0,0,0,0,0,0,0,47,60,161,237,7,5,1,2025,4700
BU0290HK,2009,12,0702,0,0702,0.5,87,87,4.7,0,0,0,0,95,0,0,0,0,0,0,0,43,59,162,237,7,5,1,1565,3700
BU0290HK,2009,12,0702,0.5,0702,1,86,86,4.6,0,0,0,6,31,0,0,0,0,0,0,0,43,69,163,237,7,5,1,1565,3700
BU0290HK,2009,12,0702,1,0702,1.5,100,100,4.5,0,0,0,1,9,0,0,0,0,0,0,0,46,73,164,237,7,5,1,1565,3700
BU0290HK,2009,12,0702,1.5,0704,0,100,100,4.6,0,0,0,0,12,0,0,0,0,0,0,0,44,62,165,237,7,5,1,1565,3700
BU0290HK,2009,12,0704,0,0704,0.5,100,100,4.4,0,0,0,0,33,0,0,0,0,0,0,0,48,77,166,237,7,5,1,1825,4100
BU0290HK,2009,12,0704,0.5,0704,1,100,100,4.6,0,0,0,0,11,0,0,0,0,0,0,0,46,67,167,237,7,5,1,1825,4100
BU0290HK,2009,12,0704,1,0704,1.5,100,100,4.5,0,0,0,0,5,0,0,0,0,0,0,0,60,60,168,237,7,5,1,1825,4100
